Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2013-02-01,28.94497299194336,131.5716552734375,794.2089233398438,396.4958190917969,254.55899047851562,1511.2174072265625,80.33979797363281,123.24292755126953,281.21588134765625,73.41348266601562,208.34791564941406,344.7082214355469,134.66978454589844,457.6540222167969,1609.5570068359375,241.78750610351562,429.791748046875,147.9571533203125,654.305908203125,291.62640380859375,1239.916748046875,91.58414459228516,372.51031494140625,167.2906494140625,391.537841796875,285.6289367675781,151.80809020996094,59.963809967041016,327.8224792480469,516.3673095703125,405.0192565917969,1242.274169921875,4182.75341796875,82.05977630615234,133.08181762695312,54.27684783935547,375.4969787597656,189.54942321777344,378.2184143066406,109.4346694946289,281.2582092285156,11.709901809692383,627.2488403320312,212.43118286132812,245.76620483398438,1802.902587890625,68.77537536621094,143.07981872558594
2013-03-01,27.13968849182129,131.61912536621094,805.7344970703125,456.3619079589844,246.33035278320312,1378.3634033203125,76.50725555419922,110.42667388916016,254.08709716796875,74.54840087890625,227.1489715576172,363.7708740234375,134.36550903320312,447.45880126953125,1619.6885986328125,223.5966339111328,409.0574951171875,162.60147094726562,713.548828125,291.62640380859375,1146.63232421875,84.82412719726562,392.605224609375,168.06248474121094,384.6004638671875,283.8948059082031,159.35215759277344,54.53726577758789,324.5422668457031,515.76318359375,399.2710876464844,1175.1773681640625,4041.176513671875,77.1927490234375,132.21144104003906,55.90902328491211,356.6033020019531,188.80702209472656,386.13970947265625,111.75099182128906,263.26080322265625,10.727506637573242,651.5405883789062,214.1390380859375,241.52723693847656,1803.7711181640625,69.72563171386719,150.20977783203125
2013-04-01,29.273818969726562,137.59747314453125,801.2203369140625,434.4591369628906,282.69183349609375,1440.290283203125,73.56716918945312,117.94331359863281,277.6015625,81.7624282836914,250.90451049804688,388.2458190917969,143.09347534179688,487.0390625,1859.638916015625,260.05291748046875,426.1639404296875,147.54808044433594,731.9866333007812,318.1845397949219,1222.813720703125,90.05618286132812,490.85101318359375,187.1085968017578,444.51904296875,219.6454315185547,169.34226989746094,57.00313186645508,351.4300231933594,570.880615234375,428.38311767578125,1531.4364013671875,4387.453125,87.74790954589844,140.59425354003906,59.29104995727539,363.6625061035156,206.25535583496094,448.42559814453125,128.70811462402344,293.435791015625,10.381179809570312,569.9404907226562,192.6645050048828,254.99781799316406,1834.5587158203125,83.83113861083984,119.69706726074219
2013-05-01,28.414794921875,144.28759765625,967.861083984375,451.3362731933594,270.921630859375,1394.41015625,65.73841857910156,141.61373901367188,262.9703369140625,74.38063049316406,313.3656311035156,354.9579772949219,145.55908203125,442.9728698730469,1918.1368408203125,325.382568359375,414.9825744628906,152.75926208496094,768.7327880859375,326.67193603515625,1291.15087890625,94.82524871826172,498.1658935546875,185.62930297851562,491.6081237792969,236.96299743652344,175.03250122070312,55.482234954833984,389.1276550292969,528.806396484375,448.5251770019531,1472.7327880859375,4670.09375,85.99127960205078,141.11068725585938,59.8723258972168,372.0135803222656,186.43869018554688,492.2992248535156,127.52811431884766,306.4447937011719,10.003994941711426,619.5785522460938,195.54458618164062,276.52227783203125,1812.795166015625,92.05685424804688,112.58432006835938
2013-06-01,27.656444549560547,142.62692260742188,1011.80224609375,430.3059387207031,250.97023010253906,1473.6473388671875,63.71060562133789,133.18817138671875,254.8888702392578,72.4266128540039,291.7735290527344,375.45758056640625,135.62945556640625,449.09002685546875,2034.44482421875,288.05010986328125,401.29302978515625,159.14773559570312,759.1467895507812,312.2153625488281,1236.64501953125,92.41756439208984,491.9860534667969,175.0525360107422,444.23394775390625,248.3767547607422,169.53717041015625,53.3975944519043,358.9347839355469,531.505615234375,449.9390563964844,1410.497314453125,4275.28662109375,80.16373443603516,142.48777770996094,58.81546401977539,402.41644287109375,181.45477294921875,476.9516906738281,117.47620391845703,275.14495849609375,9.386781692504883,627.7241821289062,214.19969177246094,210.53562927246094,1811.5404052734375,80.62398529052734,119.92041778564453
2013-07-01,23.488849639892578,118.85576629638672,901.0607299804688,474.80194091796875,195.92605590820312,1481.9195556640625,58.46500778198242,110.02751922607422,300.9741516113281,63.900028228759766,302.5047607421875,383.4561767578125,126.2154312133789,424.4401550292969,2091.61328125,306.7163391113281,384.8481140136719,192.27957153320312,702.0274047851562,286.7266845703125,1352.90673828125,83.43508911132812,515.0234985351562,148.61685180664062,370.5127868652344,295.172607421875,178.60598754882812,45.90263366699219,324.21923828125,479.7197570800781,422.495849609375,1216.5452880859375,4662.3876953125,72.8862533569336,125.10176086425781,53.425357818603516,406.8250427246094,158.66380310058594,533.08447265625,141.8761444091797,284.1436462402344,7.396269798278809,757.38037109375,251.89376831054688,248.12120056152344,1772.59765625,75.63509368896484,152.69508361816406
2013-08-01,20.00030517578125,120.38329315185547,834.9869995117188,393.7507629394531,160.02357482910156,1441.365478515625,58.65241241455078,99.81585693359375,261.310302734375,53.883270263671875,307.5638122558594,399.4056091308594,112.69956970214844,457.6002502441406,2116.166015625,280.39373779296875,332.1927795410156,213.38307189941406,630.2855224609375,279.3204345703125,1521.7781982421875,97.27919006347656,536.2329711914062,131.40179443359375,341.15478515625,308.71038818359375,161.35693359375,44.66151428222656,328.15118408203125,410.29443359375,363.29296875,1140.643310546875,4327.58251953125,72.99778747558594,107.22087860107422,51.60223388671875,398.33447265625,141.06906127929688,491.4976806640625,123.4864501953125,294.695068359375,9.690512657165527,850.1155395507812,277.9057312011719,213.39369201660156,1430.07177734375,80.74373626708984,168.5921630859375
2013-09-01,19.89430046081543,131.94850158691406,897.86083984375,429.5760803222656,193.6248016357422,1559.4130859375,60.17811584472656,113.2989730834961,278.3901672363281,65.38034057617188,359.93377685546875,416.4056701660156,131.9983673095703,446.6003112792969,2197.6142578125,312.96624755859375,388.9202575683594,222.9709014892578,670.2784423828125,278.87371826171875,1494.0794677734375,104.99497985839844,532.8359985351562,144.46432495117188,352.6302185058594,299.4814147949219,177.9264678955078,60.1851921081543,337.3549499511719,453.6606140136719,383.7942199707031,1253.3917236328125,4612.90966796875,82.22705841064453,115.2683334350586,51.81361770629883,383.6625061035156,149.98020935058594,559.4888305664062,127.79515075683594,327.4389953613281,9.603867530822754,806.0462036132812,269.9728088378906,220.47039794921875,1754.36767578125,87.67415618896484,164.91416931152344
2013-10-01,29.35027313232422,139.0692138671875,877.7720336914062,504.59405517578125,234.9010467529297,1671.1837158203125,63.42332458496094,131.53079223632812,320.7187805175781,73.79132080078125,411.4060974121094,397.8238525390625,131.07322692871094,447.58990478515625,2267.06396484375,347.9078063964844,413.7601318359375,224.64236450195312,749.9136962890625,320.1369323730469,1592.716552734375,107.95059967041016,517.8900146484375,183.25953674316406,426.1207580566406,328.9922180175781,175.10391235351562,71.05672454833984,374.3440856933594,560.037353515625,411.8093566894531,1509.5501708984375,4946.44482421875,83.95446014404297,126.61322784423828,54.172000885009766,426.7218933105469,166.86911010742188,576.7303466796875,145.6962127685547,375.34844970703125,11.844356536865234,883.083984375,314.6853332519531,253.8117218017578,1907.1341552734375,99.56781768798828,166.53526306152344
2013-11-01,37.19491958618164,150.9689483642578,805.5780639648438,472.1017761230469,222.0772705078125,1549.2130126953125,72.79618835449219,137.1204071044922,285.6852111816406,69.77904510498047,383.79803466796875,376.6906433105469,123.79014587402344,530.34228515625,2293.275390625,412.02880859375,390.87518310546875,223.13645935058594,722.5062866210938,310.96728515625,1573.2137451171875,115.12853240966797,509.6346435546875,174.709228515625,403.74371337890625,335.4300231933594,167.47251892089844,75.7666244506836,376.5081481933594,601.5928344726562,438.43310546875,1546.407958984375,4547.06787109375,82.91277313232422,128.94117736816406,50.8564338684082,398.0312194824219,168.9773406982422,541.8687744140625,132.28152465820312,392.6313171386719,14.167957305908203,839.72509765625,344.4081115722656,217.5732421875,1849.8770751953125,101.14155578613281,164.12979125976562
2013-12-01,37.10304641723633,148.5316619873047,914.0379638671875,459.3067932128906,249.66522216796875,1499.310302734375,73.8199234008789,153.7142791748047,288.52459716796875,71.40037536621094,403.1083068847656,385.8852844238281,132.00637817382812,562.1221923828125,2339.236328125,437.3932800292969,398.995849609375,259.4115295410156,717.594970703125,313.10687255859375,1590.3409423828125,115.03470611572266,488.9837341308594,179.63014221191406,402.3092956542969,348.53900146484375,168.2304229736328,83.90376281738281,362.3045349121094,615.5692749023438,437.9460144042969,1627.365478515625,4689.5908203125,77.1412582397461,124.5439453125,53.42332077026367,417.6248779296875,164.05970764160156,537.5585327148438,142.5424346923828,370.6707763671875,15.002615928649902,909.9832153320312,372.8728332519531,218.00070190429688,1710.539794921875,119.81427001953125,194.94775390625
2014-01-01,33.76023864746094,140.4551544189453,898.3919677734375,442.1531066894531,215.73741149902344,1491.97412109375,67.60284423828125,148.84400939941406,275.2013244628906,74.43781280517578,386.4471435546875,395.32061767578125,112.63786315917969,605.4545288085938,2408.409423828125,408.4071960449219,377.0220947265625,301.9810485839844,717.594970703125,295.5435791015625,1509.0347900390625,102.78998565673828,488.5123291015625,161.47503662109375,367.0223083496094,370.0823974609375,169.92919921875,75.6676254272461,326.8825378417969,567.05419921875,412.8993225097656,1509.595947265625,4474.9384765625,71.2008056640625,120.7682876586914,51.070343017578125,387.7445373535156,141.52410888671875,557.6891479492188,125.26322174072266,344.2294616699219,12.592364311218262,938.891357421875,362.5459899902344,210.4490509033203,1658.760986328125,114.45758819580078,200.47332763671875
2014-02-01,35.93695068359375,159.85792541503906,888.8303833007812,443.3716735839844,243.4214324951172,1527.164794921875,71.77242279052734,152.76641845703125,251.26318359375,77.57787322998047,389.0086975097656,369.999267578125,122.83779907226562,655.6444091796875,2672.318603515625,451.8489990234375,373.4504699707031,326.29705810546875,717.594970703125,314.8702697753906,1507.4638671875,98.84915161132812,470.64630126953125,170.65480041503906,380.1234130859375,382.45648193359375,171.26210021972656,72.25275421142578,340.5389404296875,638.2307739257812,451.9999694824219,1466.0037841796875,4312.99609375,65.32793426513672,127.69312286376953,50.535579681396484,373.1892395019531,142.3971405029297,610.7393188476562,124.10831451416016,410.60357666015625,12.159119606018066,955.1275024414062,378.8376770019531,230.3493194580078,1783.359619140625,110.64436340332031,209.3113250732422
2014-03-01,52.01492691040039,179.16513061523438,885.1121215820312,513.6267700195312,280.5863952636719,1634.855224609375,78.32745361328125,174.10418701171875,277.60394287109375,94.41717529296875,369.3043518066406,368.55511474609375,145.366455078125,628.65087890625,2366.27783203125,524.0350952148438,424.4897766113281,288.0144958496094,717.594970703125,352.113037109375,1743.2220458984375,133.00302124023438,518.8893432617188,203.5481414794922,479.9118347167969,328.2555236816406,184.43408203125,85.45861053466797,388.57257080078125,731.5511474609375,454.875732421875,1819.126953125,4458.62451171875,69.68699645996094,139.6801300048828,56.150638580322266,434.20953369140625,178.10206604003906,544.4739990234375,133.3031768798828,392.58209228515625,13.932767868041992,895.2784423828125,364.2502746582031,249.53721618652344,2120.551513671875,111.64306640625,190.36904907226562
2014-04-01,59.06097412109375,179.88197326660156,863.767822265625,473.5078125,291.4794616699219,1500.33056640625,82.71073913574219,181.77415466308594,286.6025390625,93.36023712158203,378.3464660644531,382.659912109375,146.9271240234375,635.7156982421875,2497.563232421875,548.0971069335938,384.5108642578125,290.5411071777344,717.594970703125,339.1814880371094,1686.1693115234375,126.01274871826172,486.2843933105469,203.2783966064453,457.4390869140625,318.0562438964844,178.1094207763672,89.33540344238281,399.29364013671875,744.3197631835938,498.24359130859375,1774.150390625,4228.14697265625,67.62369537353516,144.37127685546875,57.34752655029297,436.5653991699219,194.77183532714844,599.466064453125,132.77012634277344,408.4370422363281,14.169726371765137,918.8026733398438,371.7164306640625,242.08050537109375,1965.603271484375,162.27435302734375,183.0619659423828
2014-05-01,67.6900863647461,217.44500732421875,876.661376953125,475.8043518066406,352.7550354003906,1525.28173828125,84.6836929321289,196.44805908203125,300.6247863769531,107.11082458496094,385.81219482421875,370.2399597167969,186.72352600097656,586.9065551757812,2270.986572265625,590.0093383789062,467.2908020019531,294.6006774902344,717.594970703125,372.7799072265625,1797.668701171875,138.86732482910156,517.0039672851562,231.83123779296875,510.6086120605469,293.9180603027344,178.6321258544922,99.92234802246094,432.15362548828125,888.9161376953125,573.05908203125,2095.951904296875,4398.5546875,93.28408813476562,167.9298858642578,66.12853240966797,496.6993408203125,238.21742248535156,578.4829711914062,132.45921325683594,408.73248291015625,16.80278778076172,898.7198486328125,390.1485900878906,294.4671325683594,2309.87353515625,182.67213439941406,177.402099609375
2014-06-01,64.31901550292969,232.92901611328125,961.0244140625,556.7922973632812,368.64306640625,1817.360595703125,92.90856170654297,195.0579376220703,294.3343505859375,123.22154235839844,441.55377197265625,421.70098876953125,193.7967529296875,671.5690307617188,2421.7919921875,706.5978393554688,504.21978759765625,311.5472106933594,717.594970703125,386.32275390625,2018.9810791015625,154.0677032470703,531.571044921875,231.84754943847656,546.7083740234375,330.00238037109375,169.90306091308594,102.0174789428711,439.5663146972656,978.756591796875,532.10302734375,2250.532470703125,4393.85205078125,90.784912109375,188.6685333251953,75.45155334472656,478.01092529296875,253.16555786132812,651.7109985351562,153.4696807861328,424.735107421875,18.687837600708008,1017.9349975585938,436.6092834472656,335.360107421875,2513.255126953125,206.6713104248047,191.49050903320312
2014-07-01,61.3154411315918,249.0343017578125,978.5538940429688,593.8721923828125,380.1297302246094,1628.8135986328125,93.85279846191406,213.12457275390625,325.7859802246094,119.06558227539062,502.8563537597656,439.51251220703125,185.11253356933594,679.301025390625,2592.209228515625,751.1792602539062,472.50860595703125,322.95916748046875,717.594970703125,395.49432373046875,1990.244140625,179.87074279785156,595.3135375976562,248.26890563964844,538.5540771484375,341.365478515625,189.4838104248047,97.36119842529297,474.4659729003906,864.4140625,557.3583374023438,2328.676513671875,4570.86279296875,84.30440521240234,175.56809997558594,72.14514923095703,473.79766845703125,229.88705444335938,749.2852172851562,136.36814880371094,439.9499206542969,19.572011947631836,1093.2325439453125,436.3252868652344,323.9613952636719,2347.349853515625,199.04486083984375,190.78961181640625
2014-08-01,69.12537384033203,271.37799072265625,1133.08251953125,589.6683959960938,385.56500244140625,1810.774169921875,104.88317108154297,242.09088134765625,323.07763671875,142.49290466308594,550.5851440429688,495.06549072265625,179.27272033691406,729.9589233398438,2739.281494140625,862.279052734375,499.3475036621094,338.66986083984375,730.087158203125,400.0231018066406,2045.726806640625,159.6036376953125,643.7379760742188,262.7052307128906,563.5326538085938,364.79632568359375,189.0846710205078,103.47406768798828,516.6451416015625,877.9879150390625,652.9653930664062,2568.965576171875,5373.2041015625,79.858154296875,193.17599487304688,70.03118896484375,470.1492004394531,231.90859985351562,810.1981811523438,133.70291137695312,519.2677612304688,18.517440795898438,1085.4459228515625,483.8599853515625,347.45751953125,2481.7373046875,191.3275909423828,199.92393493652344
2014-09-01,67.9417724609375,266.29290771484375,1088.1893310546875,594.7223510742188,366.5901184082031,1885.251220703125,112.48577880859375,266.5703125,357.216064453125,134.5093536376953,616.6563720703125,606.2277221679688,171.84706115722656,839.8667602539062,3001.046630859375,1058.1446533203125,525.7153930664062,358.8842468261719,730.087158203125,413.8227233886719,2256.01416015625,147.07742309570312,646.8159790039062,241.90719604492188,598.2810668945312,379.8948059082031,197.0142059326172,96.18946075439453,504.4703369140625,846.8368530273438,631.4349365234375,2838.0546875,5319.8154296875,81.87330627441406,181.4300079345703,73.31053161621094,445.1989440917969,230.4949493408203,812.0927734375,143.64366149902344,496.6199645996094,16.56519889831543,1177.64453125,509.8037414550781,390.05316162109375,2561.151123046875,208.32521057128906,211.08290100097656
2014-10-01,69.89761352539062,274.0643615722656,1083.0914306640625,622.3269653320312,426.4751892089844,2093.249267578125,106.38179016113281,275.1121826171875,351.6620788574219,152.44039916992188,678.1204223632812,644.673095703125,186.54733276367188,874.9243774414062,2944.08447265625,1128.918701171875,519.7373046875,336.6260070800781,730.087158203125,432.411865234375,2434.5380859375,154.5199432373047,640.18310546875,274.4921875,693.1417236328125,410.6593933105469,189.0314483642578,105.06745910644531,556.8294067382812,961.3550415039062,606.0995483398438,3092.31494140625,5585.74951171875,88.34783172607422,180.02117919921875,79.81665802001953,471.0201721191406,254.72532653808594,802.267578125,144.31973266601562,529.9488525390625,17.68205451965332,1122.2393798828125,515.5370483398438,376.2370300292969,2480.179931640625,213.53256225585938,199.37576293945312
2014-11-01,66.24575805664062,278.4778137207031,1132.2237548828125,705.3985595703125,467.045654296875,2117.099853515625,114.57189178466797,302.86822509765625,337.02789306640625,156.96258544921875,730.0159301757812,614.3037109375,178.71893310546875,806.0220947265625,3351.04150390625,1283.2344970703125,526.7969360351562,349.3180236816406,730.087158203125,453.8937683105469,2500.599365234375,164.28953552246094,687.2206420898438,296.04962158203125,722.3555297851562,445.35076904296875,193.26231384277344,99.92121124267578,598.781494140625,952.0055541992188,614.2430419921875,3100.608154296875,5538.30224609375,83.99224090576172,168.57960510253906,78.11959075927734,466.8068542480469,302.9033203125,796.8583374023438,145.40147399902344,527.6246948242188,17.08122444152832,1139.66455078125,540.5901489257812,354.5807189941406,2417.7001953125,211.84783935546875,207.1923065185547
2014-12-01,70.1935043334961,306.1097412109375,1096.92822265625,712.5974731445312,487.6220397949219,1950.06787109375,130.21026611328125,341.2771911621094,310.9331359863281,135.87649536132812,815.1354370117188,605.8409423828125,193.24298095703125,803.8995361328125,3016.471435546875,1332.4029541015625,501.5141296386719,335.5646667480469,730.087158203125,451.2618713378906,2468.224365234375,148.71481323242188,664.490966796875,297.9226989746094,772.4088745117188,402.98480224609375,196.2159423828125,87.1783218383789,629.3555297851562,867.9750366210938,572.8063354492188,3085.412353515625,5699.701171875,84.75741577148438,151.67274475097656,75.54663848876953,419.5189208984375,293.9029235839844,784.3790893554688,136.07159423828125,490.0926513671875,14.412677764892578,1103.1199951171875,531.068603515625,364.90692138671875,2604.36181640625,212.3073272705078,196.36936950683594
